Unique Well Identifier,Status,Surface Latitude,Surface Longitude
102/11-01-040-25W4/0,Closed,52.415288,-113.476142
100/11-01-041-03W5/0,Closed,52.502704,-114.305980
100/11-01-052-10W5/0,Closed,53.461817,-115.341288
100/11-01-058-03W5/0,Closed,53.986014,-114.313891
100/11-01-058-14W5/0,Active,53.987605,-115.949405
100/11-01-060-24W4/0,Closed,54.161129,-113.466120
100/11-01-063-03W4/0,Closed,54.421713,-110.321442
100/11-01-066-27W4/2,Closed,54.684355,-113.956249
100/11-02-001-11W4/0,Closed,49.009839,-111.380227
100/11-02-017-21W4/0,Closed,50.406274,-112.790036
100/11-02-017-28W4/0,Active,50.405088,-113.748870
100/11-02-019-26W4/0,Active,50.581859,-113.507381
100/11-02-021-27W4/0,Closed,50.754791,-113.646063
100/11-02-030-23W4/0,Active,51.541099,-113.137172
100/11-02-036-26W4/0,Closed,52.063928,-113.612402
100/10-02-040-04W4/0,Closed,52.413866,-110.476829
100/11-02-040-04W4/0,Closed,52.413743,-110.476938
100/14-02-040-04W4/0,Active,52.415919,-110.478743
102/14-02-040-04W4/0,Closed,52.415438,-110.478547
100/12-02-040-04W4/0,Closed,52.416202,-110.478772
102/13-02-040-04W4/0,Active,52.415819,-110.478761
100/11-02-040-18W4/0,Closed,52.414007,-112.490926
100/11-02-073-03W5/0,Closed,55.294719,-114.350904
100/11-02-080-23W4/0,Closed,55.907154,-113.494933
100/11-02-086-11W6/0,Closed,56.428577,-119.624476
100/11-03-015-25W4/0,Closed,50.230546,-113.358386
100/11-03-016-25W4/0,Closed,50.318386,-113.361714
100/11-03-020-14W4/0,Active,50.668449,-111.866228
100/11-03-021-27W4/0,Closed,50.755017,-113.665298
100/11-03-024-02W4/0,Closed,51.018045,-110.207136
100/11-03-028-12W4/0,Closed,51.367276,-111.614885
100/11-03-030-23W4/0,Active,51.542904,-113.158368
100/11-03-067-13W4/2,Active,54.769919,-111.904294
102/11-03-067-13W4/0,Closed,54.769879,-111.903828
100/12-03-067-13W4/0,Closed,54.769889,-111.905340
100/11-03-071-12W4/0,Closed,55.119709,-111.766139
100/11-03-075-13W4/0,Closed,55.468505,-111.934456
100/12-03-078-04W5/0,Closed,55.731867,-114.536603
100/11-04-011-13W4/0,Closed,49.883766,-111.726093
100/11-04-017-29W4/0,Closed,50.407245,-113.934138
102/11-04-019-02W5/0,Closed,50.582425,-114.222029
103/11-04-019-02W5/0,Closed,50.582418,-114.225988
100/11-04-019-26W4/0,Active,50.582933,-113.552243
100/11-04-019-27W4/0,Active,50.580519,-113.690920
100/05-04-019-27W4/0,Active,50.580519,-113.691203
100/11-04-029-20W4/0,Closed,51.455675,-112.764361
100/11-04-038-18W4/0,Closed,52.240580,-112.517942
1C0/11-04-039-08W4/0,Closed,52.327448,-111.101602
103/11-04-051-09W5/0,Active,53.376249,-115.270592
100/14-05-013-12W4/0,Closed,50.058516,-111.610428
102/11-05-013-12W4/0,Closed,50.057941,-111.612109
100/11-05-013-12W4/0,Closed,50.057474,-111.609805
100/06-05-013-12W4/0,Closed,50.057563,-111.608926
102/06-05-013-12W4/0,Closed,50.057473,-111.609386
100/11-05-018-27W4/0,Closed,50.492687,-113.683284
102/14-05-019-24W4/0,Closed,50.582408,-113.295174
100/11-05-019-27W4/0,Closed,50.581595,-113.713945
100/11-05-021-27W4/0,Closed,50.754762,-113.711670
100/11-05-032-09W4/0,Closed,51.717964,-111.246718
1C0/11-05-038-04W4/0,Closed,52.240943,-110.543679
102/11-05-042-04W5/0,Closed,52.591760,-114.542745
100/11-05-045-03W5/0,Closed,52.853766,-114.401225
102/11-05-055-24W4/0,Closed,53.725891,-113.538355
103/11-05-055-24W4/0,Closed,53.724255,-113.534377
100/12-05-075-03W5/0,Closed,55.469931,-114.429569
100/11-05-091-02W6/0,Closed,56.866980,-118.284663
102/11-06-015-09W4/0,Closed,50.230411,-111.231324
100/11-06-016-24W4/0,Closed,50.317786,-113.292871
100/11-06-018-27W4/0,Closed,50.493047,-113.707040
100/11-06-020-26W4/0,Closed,50.668691,-113.595122
100/11-06-021-28W4/0,Closed,50.755984,-113.873987
100/13-06-022-25W4/2,Closed,50.843042,-113.458801
100/11-06-029-03W5/0,Closed,51.455978,-114.416193
100/11-06-036-12W4/0,Closed,52.065717,-111.711576
100/11-06-037-12W4/2,Closed,52.153456,-111.712383
100/11-06-039-26W4/0,Closed,52.326941,-113.737854
100/11-06-041-13W4/0,Closed,52.500481,-111.865734
100/10-06-042-08W5/0,Active,52.591693,-115.143392
100/06-06-042-08W5/0,Active,52.591689,-115.143761
100/11-06-049-05W4/0,Closed,53.198413,-110.725192
100/11-06-067-12W4/0,Closed,54.772310,-111.826084
100/11-06-070-15W4/2,Active,55.031962,-112.284078
102/11-07-006-06W4/0,Closed,49.458884,-110.802202
100/11-07-012-01W5/0,Active,49.985822,-114.129066
100/06-07-012-01W5/0,Active,49.985658,-114.129343
100/11-07-018-26W4/0,Closed,50.506740,-113.566901
100/11-07-021-28W4/0,Active,50.769065,-113.872094
100/11-07-022-25W4/0,Active,50.859169,-113.461003
102/11-07-036-23W4/2,Closed,52.079207,-113.281981
102/11-07-038-24W4/0,Closed,52.252676,-113.422496
102/05-07-039-26W4/3,Closed,52.340990,-113.737963
100/11-07-044-04W4/0,Closed,52.779742,-110.575526
100/11-07-047-09W4/0,Closed,53.041210,-111.313861
100/11-07-048-20W4/0,Closed,53.128697,-112.918963
100/11-07-051-09W5/0,Closed,53.389647,-115.319041
100/11-07-091-03W6/0,Closed,56.879624,-118.475651
100/11-08-003-20W4/0,Closed,49.196420,-112.665004
100/11-08-005-05W4/3,Closed,49.373279,-110.649122
100/11-08-012-19W4/0,Closed,49.982985,-112.564684
102/11-08-014-22W4/0,Closed,50.158659,-112.975912
100/11-08-014-22W4/0,Closed,50.158754,-112.976060
100/11-08-018-26W4/0,Active,50.508287,-113.543286
100/11-08-020-19W4/0,Closed,50.683001,-112.606755
100/13-08-020-19W4/0,Active,50.683149,-112.606596
100/11-08-037-09W4/0,Closed,52.168257,-111.258630
100/11-08-039-26W4/0,Closed,52.340947,-113.714258
100/11-08-044-04W4/0,Active,52.780820,-110.553294
100/11-08-051-09W5/0,Active,53.390544,-115.295012
100/11-08-057-22W4/0,Closed,53.915976,-113.236691
100/11-08-089-04W5/0,Closed,56.705209,-114.603354
100/11-08-089-05W6/0,Closed,56.705039,-118.762127
100/11-08-119-02W6/0,Closed,59.323127,-118.305062
100/11-09-011-13W4/0,Closed,49.895979,-111.726736
100/11-09-020-28W4/0,Closed,50.681831,-113.829679
100/01-04-055-03W6/4,Active,53.738386,-118.385431
100/11-09-060-04W4/0,Closed,54.173861,-110.546593
100/11-09-067-13W4/0,Closed,54.786228,-111.928411
102/11-09-075-01W6/0,Closed,55.483759,-118.097199
100/11-09-086-03W6/0,Closed,56.446469,-118.411622
100/11-09-086-11W6/0,Closed,56.444456,-119.675176
100/11-09-087-14W5/3,Closed,56.533501,-116.169020
100/11-09-088-04W6/0,Closed,56.618585,-118.576959
100/11-10-004-06W4/0,Closed,49.286147,-110.739382
102/11-10-017-24W4/0,Active,50.422258,-113.224807
100/11-10-018-28W4/0,Closed,50.509965,-113.771241
100/12-10-018-29W4/0,Closed,50.509169,-113.910808
100/11-10-020-27W4/0,Closed,50.684401,-113.668328
100/11-10-031-23W4/0,Closed,51.642143,-113.187127
1C0/06-10-040-13W4/0,Closed,52.428102,-111.795511
105/11-10-040-13W4/0,Closed,52.428250,-111.797309
107/11-10-040-13W4/2,Closed,52.427782,-111.794703
102/12-10-040-13W4/0,Closed,52.428322,-111.797500
103/11-10-040-13W4/0,Closed,52.427901,-111.795015
102/11-10-040-13W4/0,Closed,52.427859,-111.794901
104/11-10-040-13W4/0,Closed,52.427821,-111.794801
100/11-10-040-13W4/0,Closed,52.428218,-111.797205
100/11-10-048-26W4/0,Closed,53.128370,-113.725650
100/11-10-050-06W4/0,Active,53.302281,-110.802154
100/11-10-065-06W4/0,Closed,54.612399,-110.829578
100/11-10-068-18W4/0,Active,54.872741,-112.665194
100/11-10-098-07W6/0,Closed,57.492251,-119.047268
100/12-11-003-05W4/0,Active,49.198763,-110.578120
103/11-11-020-01W5/0,Closed,50.682009,-114.039040
100/11-11-028-01W4/0,Closed,51.381586,-110.042960
100/11-11-029-08W4/0,Closed,51.468522,-111.026280
100/11-11-038-08W4/0,Closed,52.255558,-111.046206
102/11-11-039-27W4/0,Closed,52.341359,-113.785890
103/11-11-040-13W4/0,Closed,52.430144,-111.771373
100/11-11-044-27W4/0,Active,52.781174,-113.818834
100/11-11-048-05W4/0,Closed,53.128351,-110.631311
102/11-11-049-12W5/0,Closed,53.216665,-115.652768
102/11-11-050-08W4/0,Closed,53.302062,-111.066970
100/11-11-060-09W4/0,Closed,54.176036,-111.243581
100/11-11-064-14W4/2,Active,54.523319,-112.010686
100/03-11-064-14W4/0,Active,54.523322,-112.010686
100/11-11-064-27W4/0,Closed,54.523640,-113.975414
100/11-11-066-08W4/0,Closed,54.698842,-111.103670
100/11-11-086-03W6/0,Closed,56.447270,-118.362598
100/11-11-111-03W6/0,Closed,58.624527,-118.381906
100/11-11-123-18W5/0,Closed,59.673613,-117.013808
100/11-12-015-24W4/0,Active,50.247747,-113.181826
102/11-12-020-03W5/0,Closed,50.683806,-114.291290
100/11-12-020-27W4/0,Closed,50.683416,-113.621940
100/14-12-020-27W4/0,Closed,50.683414,-113.621657
102/11-12-021-27W4/0,Closed,50.771142,-113.620344
100/11-12-022-05W4/0,Closed,50.858003,-110.573478
102/11-12-028-21W4/0,Active,51.381391,-112.831727
100/10-12-028-21W4/2,Active,51.381390,-112.830364
100/13-12-028-21W4/0,Active,51.381391,-112.831899
100/11-12-029-07W4/0,Closed,51.467462,-110.861487
102/11-12-040-25W4/0,Closed,52.429358,-113.476106
100/11-12-040-25W4/0,Closed,52.429354,-113.475810
100/13-12-071-07W6/0,Closed,55.134774,-118.939198
100/11-12-071-07W6/0,Closed,55.134775,-118.938957
100/11-12-081-12W6/0,Closed,56.007947,-119.740942
100/11-12-086-25W4/0,Active,56.443512,-113.814811
100/11-12-090-23W5/0,Closed,56.793222,-117.530192
100/11-12-094-12W6/0,Active,57.142115,-119.789071
102/11-12-109-06W6/2,Closed,58.450915,-118.850843
100/11-12-111-03W6/0,Closed,58.625459,-118.355275
100/06-13-005-05W4/0,Closed,49.385847,-110.556529
102/11-13-006-08W4/0,Closed,49.474166,-110.961820
100/11-13-011-14W4/0,Closed,49.910299,-111.791263
100/11-13-038-25W4/0,Closed,52.268991,-113.450981
100/11-13-046-07W4/0,Active,52.969358,-110.890876
100/11-13-047-07W4/2,Active,53.054877,-110.898987
100/11-13-057-25W4/0,Closed,53.929088,-113.586033
102/11-13-060-20W5/0,Closed,54.190851,-116.869556
100/11-13-065-24W4/0,Closed,54.626546,-113.498155
100/11-13-074-08W6/0,Closed,55.413290,-119.094581
100/14-13-081-12W6/0,Closed,56.025425,-119.738478
100/06-13-081-12W6/0,Closed,56.024384,-119.737032
100/11-13-087-03W6/0,Closed,56.547491,-118.333875
100/11-14-017-21W4/0,Closed,50.436234,-112.792575
100/11-14-017-23W4/0,Closed,50.435275,-113.066389
100/10-14-017-28W4/0,Closed,50.434246,-113.748337
100/11-14-021-27W4/0,Closed,50.785342,-113.642844
100/11-14-028-08W4/2,Closed,51.396101,-111.027550
100/11-14-039-27W4/0,Active,52.355403,-113.787050
100/11-14-041-08W4/0,Active,52.532028,-111.054167
102/11-14-041-20W4/0,Closed,52.531441,-112.780919
100/11-14-044-27W4/0,Active,52.795681,-113.815369
100/11-14-045-07W4/0,Closed,52.880873,-110.916739
100/11-14-050-03W4/0,Active,53.317146,-110.336167
100/14-14-050-03W4/0,Active,53.317800,-110.336066
100/11-14-050-19W4/0,Closed,53.317902,-112.675474
100/11-14-052-10W5/0,Active,53.493809,-115.370339
100/11-14-066-17W4/0,Active,54.714287,-112.467257
100/11-14-074-04W5/0,Closed,55.410661,-114.505083
102/11-14-111-02W6/0,Closed,58.641282,-118.215836
100/11-14-111-02W6/0,Closed,58.641285,-118.216090
102/11-15-016-23W4/0,Closed,50.349562,-113.090901
100/11-15-017-29W4/0,Closed,50.436636,-113.913759
100/11-15-018-29W4/0,Closed,50.521626,-113.913285
100/11-15-039-16W4/0,Closed,52.356728,-112.228364
100/11-15-051-25W4/0,Closed,53.404942,-113.605567
100/11-15-059-13W4/0,Closed,54.100286,-111.871240
100/11-15-097-10W5/0,Closed,57.419046,-115.534062
102/11-16-015-23W4/0,Closed,50.262467,-113.113919
104/11-16-036-04W4/0,Closed,52.092708,-110.520007
105/11-16-036-04W4/0,Closed,52.093319,-110.521355
100/11-16-038-16W4/0,Closed,52.269123,-112.235783
100/11-16-043-27W4/0,Active,52.708452,-113.865019
100/11-16-050-19W4/0,Closed,53.316468,-112.721868
100/11-16-051-07W4/0,Active,53.403348,-110.978138
100/11-16-053-04W4/3,Active,53.579478,-110.539606
100/11-16-055-21W4/0,Closed,53.755466,-113.063576
100/11-16-057-19W4/0,Closed,53.930219,-112.770855
100/11-16-059-13W5/2,Active,54.103492,-115.892333
102/11-16-077-02W5/0,Closed,55.675494,-114.251894
100/11-16-093-03W6/0,Closed,57.070665,-118.420376
100/11-16-126-18W5/3,Closed,59.949119,-117.068381
100/11-17-001-07W4/0,Active,49.036393,-110.908773
100/11-17-016-29W4/0,Closed,50.347108,-113.958762
100/06-17-017-27W4/0,Closed,50.434241,-113.681140
100/11-17-020-24W4/0,Closed,50.699329,-113.298737
100/11-17-020-28W4/0,Closed,50.697755,-113.848815
100/11-17-031-23W4/0,Closed,51.659856,-113.234140
100/11-17-039-26W4/0,Closed,52.355422,-113.714221
100/13-17-045-05W4/0,Active,52.882594,-110.697768
1D0/11-17-045-05W4/0,Active,52.882599,-110.694891
100/11-17-064-24W4/0,Closed,54.538122,-113.600842
100/11-17-069-15W4/3,Active,54.973821,-112.258749
102/14-08-079-08W5/0,Closed,55.847560,-115.220123
102/11-17-124-19W5/0,Active,59.775634,-117.270092
100/11-17-126-18W5/2,Closed,59.949065,-117.101905
100/11-18-005-06W4/0,Closed,49.386696,-110.804549
102/06-18-012-19W4/0,Closed,49.997680,-112.587667
100/02-18-017-29W4/2,Closed,50.434154,-113.981451
100/11-18-022-25W4/0,Closed,50.873279,-113.459284
100/11-18-036-12W4/0,Closed,52.093069,-111.711436
100/11-18-048-20W4/0,Closed,53.143334,-112.918955
100/14-18-050-03W4/0,Active,53.317343,-110.434624
100/11-18-051-09W5/0,Closed,53.403835,-115.320147
100/08-19-007-01W5/2,Active,49.575852,-114.130081
100/11-19-011-13W4/0,Closed,49.925074,-111.770593
100/11-19-017-20W4/0,Closed,50.449317,-112.747369
100/11-19-017-26W4/0,Closed,50.450057,-113.567730
100/11-19-037-12W4/0,Closed,52.197204,-111.711487
100/12-19-038-16W4/0,Closed,52.284408,-112.281236
100/11-19-045-07W4/0,Closed,52.894464,-111.012926
100/12-19-045-25W4/0,Closed,52.894428,-113.621464
100/02-19-045-25W4/0,Closed,52.894365,-113.621850
100/03-19-045-25W4/0,Closed,52.894427,-113.621092
100/12-19-048-08W5/0,Closed,53.156729,-115.162696
100/14-19-048-08W5/0,Closed,53.156730,-115.162195
100/04-19-048-08W5/0,Closed,53.156669,-115.162828
100/06-19-048-08W5/0,Closed,53.156712,-115.161953
100/11-19-079-10W6/0,Active,55.863406,-119.556586
100/11-19-093-02W6/0,Closed,57.082968,-118.313433
100/11-19-110-03W6/0,Closed,58.568153,-118.494035
100/11-19-111-02W6/0,Closed,58.655727,-118.327279
100/11-19-124-17W5/2,Closed,59.789919,-116.956531
102/11-19-124-17W5/0,Closed,59.789919,-116.956531
100/11-20-005-09W4/0,Active,49.402649,-111.187815
100/06-20-007-01W5/0,Active,49.575528,-114.102912
100/11-20-018-23W4/0,Closed,50.536444,-113.132267
103/06-20-020-09W4/0,Closed,50.710835,-111.219534
100/11-20-020-28W4/0,Closed,50.712369,-113.851475
100/11-20-026-09W4/0,Active,51.234620,-111.230817
100/11-20-027-09W4/0,Active,51.323884,-111.239940
100/11-20-038-16W4/0,Closed,52.283829,-112.259319
100/11-20-039-26W4/0,Closed,52.369741,-113.712922
100/11-20-049-12W4/0,Closed,53.241766,-111.724370
100/11-20-049-25W4/0,Closed,53.245016,-113.625558
100/06-20-052-08W5/3,Closed,53.506371,-115.146786
100/14-20-055-14W5/2,Active,53.769609,-116.046456
100/11-20-055-19W4/0,Closed,53.769017,-112.795208
100/14-20-057-04W5/0,Active,53.944209,-114.564492
100/11-20-057-07W4/0,Closed,53.941442,-111.007856
100/11-20-064-26W4/0,Closed,54.554111,-113.903335
100/11-20-096-01W6/0,Closed,57.345519,-118.123626
100/11-20-123-18W5/4,Active,59.700835,-117.101104
100/11-21-003-12W4/0,Closed,49.226619,-111.566715
100/11-21-005-05W4/0,Closed,49.401736,-110.626540
100/11-21-007-02W4/0,Closed,49.577039,-110.223826
100/11-21-015-24W4/0,Closed,50.274028,-113.249169
100/11-21-018-02W5/0,Closed,50.537970,-114.223802
100/11-21-036-04W4/0,Closed,52.109512,-110.520783
102/11-21-036-04W4/0,Closed,52.107767,-110.521689
100/11-21-039-26W4/0,Closed,52.369863,-113.690183
100/11-21-049-25W4/0,Closed,53.244989,-113.600923
100/14-21-053-04W4/0,Active,53.592535,-110.540851
100/11-21-053-04W4/0,Active,53.592579,-110.539887
102/11-21-056-23W4/0,Closed,53.856893,-113.360436
100/11-21-064-23W4/0,Active,54.553543,-113.425535
100/11-21-069-15W4/2,Closed,54.991013,-112.232041
100/11-21-074-04W5/0,Closed,55.425158,-114.554140
100/11-21-085-06W6/0,Active,56.387214,-118.889341
100/11-21-088-04W6/0,Closed,56.647442,-118.573723
100/11-22-005-05W4/0,Closed,49.401954,-110.603709
100/11-22-017-21W4/0,Active,50.451485,-112.815830
100/11-22-025-02W4/0,Closed,51.149561,-110.206991
100/11-22-026-02W4/0,Closed,51.235587,-110.208166
100/11-22-044-10W4/0,Closed,52.809723,-111.375761
100/11-22-048-07W4/0,Closed,53.154865,-110.945433
102/11-22-048-07W4/0,Closed,53.154864,-110.945433
102/11-22-049-26W4/3,Closed,53.244988,-113.725678
1A0/11-22-050-02W4/0,Closed,53.330310,-110.214143
100/11-22-065-25W4/0,Active,54.639147,-113.699013
100/11-22-074-04W5/0,Closed,55.425092,-114.527573
100/11-22-088-02W6/0,Closed,56.649972,-118.232603
100/11-22-088-04W6/0,Active,56.648751,-118.550174
100/11-22-096-01W6/0,Closed,57.346800,-118.072604
100/11-23-005-05W4/0,Closed,49.402922,-110.577853
100/06-23-005-07W4/0,Closed,49.402760,-110.847989
100/11-23-006-15W4/0,Active,49.489204,-111.926930
102/12-23-010-13W4/2,Closed,49.838435,-111.668280
102/11-23-016-17W4/0,Closed,50.364151,-112.242329
100/11-23-018-24W4/0,Active,50.536824,-113.203177
100/06-23-031-24W4/2,Active,51.673333,-113.304780
102/11-23-034-15W4/0,Closed,51.933180,-112.030570
100/11-23-045-26W4/0,Closed,52.897045,-113.674206
100/11-23-065-25W4/0,Closed,54.639247,-113.675260
100/11-23-069-15W4/0,Active,54.990947,-112.183002
100/11-23-077-09W5/0,Active,55.689615,-115.286514
100/11-23-078-02W6/0,Closed,55.777199,-118.198176
100/11-23-079-23W4/0,Closed,55.862779,-113.494386
102/11-23-087-06W6/0,Closed,56.562761,-118.841560
100/11-23-087-06W6/0,Closed,56.562751,-118.842018
100/11-23-121-23W5/0,Active,59.527518,-117.841536
100/11-24-019-01W5/0,Closed,50.625920,-114.014042
100/06-24-019-18W4/0,Closed,50.623323,-112.372129
100/11-24-019-28W4/0,Active,50.624389,-113.756497
100/11-24-022-29W4/0,Closed,50.886331,-113.897714
103/10-13-028-22W4/0,Closed,51.410470,-112.971210
102/11-24-041-12W4/0,Closed,52.545414,-111.602624
100/06-24-045-19W4/0,Closed,52.895206,-112.630059
100/11-24-046-28W4/3,Closed,52.983758,-113.936226
100/11-24-058-14W4/0,Closed,54.028025,-111.951361
100/11-24-059-16W4/2,Active,54.116982,-112.266492
100/11-24-077-13W5/0,Closed,55.689662,-115.880397
100/11-24-088-04W6/0,Closed,56.648573,-118.496686
100/11-24-089-06W6/0,Closed,56.737160,-118.814052
100/08-23-122-21W5/0,Active,59.613062,-117.468163
100/11-25-002-09W4/0,Closed,49.152324,-111.089936
102/11-25-007-15W4/0,Closed,49.589934,-111.916649
102/11-25-009-17W4/0,Closed,49.767369,-112.188162
100/11-25-018-23W4/0,Active,50.551165,-113.041834
100/11-25-020-27W4/0,Closed,50.726398,-113.620117
102/11-25-041-19W4/0,Closed,52.559548,-112.610896
100/11-25-046-07W4/0,Active,52.998772,-110.891173
100/11-25-047-08W4/3,Active,53.083632,-111.045956
100/11-25-051-10W4/0,Closed,53.435979,-111.346824
100/11-25-070-06W5/0,Closed,55.092048,-114.781409
100/11-25-072-10W6/0,Closed,55.267493,-119.402131
100/11-25-082-11W6/0,Active,56.139649,-119.584962
100/11-25-110-03W6/0,Closed,58.582579,-118.354401
100/14-26-009-08W4/0,Closed,49.764743,-110.987164
100/11-26-011-14W4/0,Closed,49.941792,-111.816078
102/11-26-011-14W4/0,Closed,49.941860,-111.815871
100/11-26-018-29W4/0,Closed,50.551553,-113.887732
100/11-26-019-01W5/3,Closed,50.639889,-114.040830
100/11-26-019-01W5/0,Closed,50.639928,-114.040809
100/11-26-029-10W4/0,Closed,51.512581,-111.310367
100/11-26-030-02W5/0,Closed,51.600833,-114.182084
100/11-26-036-13W4/2,Closed,52.123891,-111.759338
100/11-26-038-15W4/0,Closed,52.298790,-112.045653
100/11-26-046-28W4/0,Closed,52.997938,-113.960037
100/11-26-066-19W4/0,Closed,54.742848,-112.769146
100/11-26-069-01W5/3,Active,55.003525,-114.043265
100/11-26-070-18W4/0,Closed,55.089777,-112.638244
100/11-26-098-06W6/0,Active,57.535342,-118.855966
100/11-27-005-05W4/0,Closed,49.415885,-110.603847
100/11-27-019-28W4/0,Closed,50.639583,-113.805798
100/11-27-023-23W4/0,Closed,50.987333,-113.133603
100/11-27-038-03W5/0,Closed,52.299594,-114.351393
102/11-27-042-17W4/0,Closed,52.648061,-112.371844
100/11-27-043-27W4/3,Active,52.735382,-113.838125
100/11-27-046-07W4/2,Closed,52.998847,-110.940865
100/11-27-047-08W4/0,Closed,53.081773,-111.095602
100/11-27-059-23W5/0,Active,54.133549,-117.367544
100/11-27-065-23W4/0,Active,54.656028,-113.402377
102/11-27-085-03W6/0,Active,56.402866,-118.386884
100/11-27-090-04W6/0,Closed,56.836823,-118.549426
100/11-27-092-03W6/0,Closed,57.011949,-118.393094
100/11-27-102-23W5/0,Closed,57.883422,-117.684206
100/11-27-108-03W6/2,Closed,58.407755,-118.410741
100/11-28-005-05W4/0,Closed,49.416420,-110.627630
