PÉRIODE DE RÉFÉRENCE,GÉO,DGUID,Langue maternelle,Statistiques,Réponses multiples,UNITÉ DE MESURE,IDENTIFICATEUR D'UNITÉ DE MESURE,FACTEUR SCALAIRE,IDENTIFICATEUR SCALAIRE,VECTEUR,COORDONNÉES,VALEUR,STATUS,SYMBOLE,TERMINÉ,DÉCIMALES
1961,Alberta,2016A000248,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943544,10.1.2.2,100,,,,1
1961,Alberta,2016A000248,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943546,10.2.1.2,42276,,,,0
1961,Alberta,2016A000248,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943548,10.2.2.2,3.2,,,,1
1961,Alberta,2016A000248,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943550,10.3.1.2,962319,,,,0
1961,Alberta,2016A000248,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943552,10.3.2.2,72.2,,,,1
1961,Alberta,2016A000248,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943554,10.4.1.2,327349,,,,0
1961,Alberta,2016A000248,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943556,10.4.2.2,24.6,,,,1
1961,Colombie-Britannique,2016A000259,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943566,11.1.1.2,1629082,,,,0
1961,Colombie-Britannique,2016A000259,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943568,11.1.2.2,100,,,,1
1961,Colombie-Britannique,2016A000259,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943570,11.2.1.2,26179,,,,0
1961,Colombie-Britannique,2016A000259,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943572,11.2.2.2,1.6,,,,1
1961,Colombie-Britannique,2016A000259,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943574,11.3.1.2,1318498,,,,0
1961,Colombie-Britannique,2016A000259,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943576,11.3.2.2,80.9,,,,1
1961,Colombie-Britannique,2016A000259,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943578,11.4.1.2,284405,,,,0
1961,Colombie-Britannique,2016A000259,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943580,11.4.2.2,17.5,,,,1
1961,Yukon,2016A000260,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943590,12.1.1.2,14628,,,,0
1961,Yukon,2016A000260,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943592,12.1.2.2,100,,,,1
1961,Yukon,2016A000260,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943594,12.2.1.2,443,,,,0
1961,Yukon,2016A000260,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943596,12.2.2.2,3,,,,1
1961,Yukon,2016A000260,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943598,12.3.1.2,10869,,,,0
1961,Yukon,2016A000260,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943600,12.3.2.2,74.3,,,,1
1961,Yukon,2016A000260,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943602,12.4.1.2,3316,,,,0
1961,Yukon,2016A000260,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943604,12.4.2.2,22.7,,,,1
1961,Territoires du Nord-Ouest incluant Nunavut,2016A000261,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943614,13.1.1.2,22998,,,t,0
1961,Territoires du Nord-Ouest incluant Nunavut,2016A000261,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943616,13.1.2.2,100,,,t,1
1961,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943618,13.2.1.2,994,,,t,0
1961,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943620,13.2.2.2,4.3,,,t,1
1961,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943622,13.3.1.2,8181,,,t,0
1961,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943624,13.3.2.2,35.6,,,t,1
1961,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943626,13.4.1.2,13823,,,t,0
1961,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943628,13.4.2.2,60.1,,,t,1
1961,Canada hors Québec,,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943686,16.1.1.2,12979036,,,,0
1961,Canada hors Québec,,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943688,16.1.2.2,100,,,,1
1961,Canada hors Québec,,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943690,16.2.1.2,853462,,,,0
1961,Canada hors Québec,,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943692,16.2.2.2,6.6,,,,1
1961,Canada hors Québec,,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943694,16.3.1.2,9963132,,,,0
1961,Canada hors Québec,,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943696,16.3.2.2,76.8,,,,1
1961,Canada hors Québec,,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943698,16.4.1.2,2162442,,,,0
1961,Canada hors Québec,,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943700,16.4.2.2,16.7,,,,1
1971,Canada,2016A000011124,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943326,1.1.1.2,21568310,,,,0
1971,Canada,2016A000011124,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943328,1.1.2.2,100,,,,1
1971,Canada,2016A000011124,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943330,1.2.1.2,5792710,,,,0
1971,Canada,2016A000011124,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943332,1.2.2.2,26.9,,,,1
1971,Canada,2016A000011124,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943334,1.3.1.2,12967445,,,,0
1971,Canada,2016A000011124,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943336,1.3.2.2,60.1,,,,1
1971,Canada,2016A000011124,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943338,1.4.1.2,2808155,,,,0
1971,Canada,2016A000011124,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943340,1.4.2.2,13,,,,1
1971,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943350,2.1.1.2,522105,,,,0
1971,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943352,2.1.2.2,100,,,,1
1971,Terre-Neuve-et-Labrador,2016A000210,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943354,2.2.1.2,3610,,,,0
1971,Terre-Neuve-et-Labrador,2016A000210,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943356,2.2.2.2,0.7,,,,1
1971,Terre-Neuve-et-Labrador,2016A000210,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943358,2.3.1.2,514415,,,,0
1971,Terre-Neuve-et-Labrador,2016A000210,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943360,2.3.2.2,98.5,,,,1
1971,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943362,2.4.1.2,4080,,,,0
1971,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943364,2.4.2.2,0.8,,,,1
1971,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943374,3.1.1.2,111640,,,,0
1971,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943376,3.1.2.2,100,,,,1
1971,Île-du-Prince-Édouard,2016A000211,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943378,3.2.1.2,7360,,,,0
1971,Île-du-Prince-Édouard,2016A000211,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943380,3.2.2.2,6.6,,,,1
1971,Île-du-Prince-Édouard,2016A000211,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943382,3.3.1.2,103115,,,,0
1971,Île-du-Prince-Édouard,2016A000211,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943384,3.3.2.2,92.4,,,,1
1971,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943386,3.4.1.2,1165,,,,0
1971,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943388,3.4.2.2,1.1,,,,1
1971,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943398,4.1.1.2,788960,,,,0
1971,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943400,4.1.2.2,100,,,,1
1971,Nouvelle-Écosse,2016A000212,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943402,4.2.1.2,39585,,,,0
1971,Nouvelle-Écosse,2016A000212,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943404,4.2.2.2,5,,,,1
1971,Nouvelle-Écosse,2016A000212,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943406,4.3.1.2,733195,,,,0
1971,Nouvelle-Écosse,2016A000212,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943408,4.3.2.2,93,,,,1
1971,Nouvelle-Écosse,2016A000212,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943410,4.4.1.2,16180,,,,0
1971,Nouvelle-Écosse,2016A000212,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943412,4.4.2.2,2.1,,,,1
1971,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943422,5.1.1.2,634560,,,,0
1971,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943424,5.1.2.2,100,,,,1
1971,Nouveau-Brunswick,2016A000213,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943426,5.2.1.2,214720,,,,0
1971,Nouveau-Brunswick,2016A000213,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943428,5.2.2.2,33.8,,,,1
1971,Nouveau-Brunswick,2016A000213,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943430,5.3.1.2,411275,,,,0
1971,Nouveau-Brunswick,2016A000213,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943432,5.3.2.2,64.8,,,,1
1971,Nouveau-Brunswick,2016A000213,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943434,5.4.1.2,8565,,,,0
1971,Nouveau-Brunswick,2016A000213,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943436,5.4.2.2,1.3,,,,1
1971,Québec,2016A000224,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943446,6.1.1.2,6027765,,,,0
1971,Québec,2016A000224,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943448,6.1.2.2,100,,,,1
1971,Québec,2016A000224,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943450,6.2.1.2,4866410,,,,0
1971,Québec,2016A000224,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943452,6.2.2.2,80.7,,,,1
1971,Québec,2016A000224,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943454,6.3.1.2,788830,,,,0
1971,Québec,2016A000224,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943456,6.3.2.2,13.1,,,,1
1971,Québec,2016A000224,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943458,6.4.1.2,372525,,,,0
1971,Québec,2016A000224,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943460,6.4.2.2,6.2,,,,1
1971,Ontario,2016A000235,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943470,7.1.1.2,7703110,,,,0
1971,Ontario,2016A000235,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943472,7.1.2.2,100,,,,1
1971,Ontario,2016A000235,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943474,7.2.1.2,482350,,,,0
1971,Ontario,2016A000235,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943476,7.2.2.2,6.3,,,,1
1971,Ontario,2016A000235,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943478,7.3.1.2,5967725,,,,0
1971,Ontario,2016A000235,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943480,7.3.2.2,77.5,,,,1
1971,Ontario,2016A000235,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943482,7.4.1.2,1253035,,,,0
1971,Ontario,2016A000235,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943484,7.4.2.2,16.3,,,,1
1971,Manitoba,2016A000246,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943494,8.1.1.2,988245,,,,0
1971,Manitoba,2016A000246,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943496,8.1.2.2,100,,,,1
1971,Manitoba,2016A000246,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943498,8.2.1.2,60485,,,,0
1971,Manitoba,2016A000246,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943500,8.2.2.2,6.1,,,,1
1971,Manitoba,2016A000246,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943502,8.3.1.2,662130,,,,0
1971,Manitoba,2016A000246,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943504,8.3.2.2,67,,,,1
1971,Manitoba,2016A000246,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943506,8.4.1.2,265630,,,,0
1971,Manitoba,2016A000246,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943508,8.4.2.2,26.8,,,,1
1971,Saskatchewan,2016A000247,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943518,9.1.1.2,926245,,,,0
1971,Saskatchewan,2016A000247,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943520,9.1.2.2,100,,,,1
1971,Saskatchewan,2016A000247,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943522,9.2.1.2,31795,,,,0
1971,Saskatchewan,2016A000247,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943524,9.2.2.2,3.4,,,,1
1971,Saskatchewan,2016A000247,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943526,9.3.1.2,685025,,,,0
1971,Saskatchewan,2016A000247,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943528,9.3.2.2,74,,,,1
1971,Saskatchewan,2016A000247,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943530,9.4.1.2,209425,,,,0
1971,Saskatchewan,2016A000247,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943532,9.4.2.2,22.6,,,,1
1971,Alberta,2016A000248,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943542,10.1.1.2,1627875,,,,0
1971,Alberta,2016A000248,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943544,10.1.2.2,100,,,,1
1971,Alberta,2016A000248,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943546,10.2.1.2,46750,,,,0
1971,Alberta,2016A000248,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943548,10.2.2.2,2.9,,,,1
1971,Alberta,2016A000248,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943550,10.3.1.2,1262840,,,,0
1971,Alberta,2016A000248,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943552,10.3.2.2,77.6,,,,1
1971,Alberta,2016A000248,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943554,10.4.1.2,318285,,,,0
1971,Alberta,2016A000248,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943556,10.4.2.2,19.5,,,,1
1971,Colombie-Britannique,2016A000259,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943566,11.1.1.2,2184625,,,,0
1971,Colombie-Britannique,2016A000259,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943568,11.1.2.2,100,,,,1
1971,Colombie-Britannique,2016A000259,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943570,11.2.1.2,38035,,,,0
1971,Colombie-Britannique,2016A000259,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943572,11.2.2.2,1.7,,,,1
1971,Colombie-Britannique,2016A000259,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943574,11.3.1.2,1807240,,,,0
1971,Colombie-Britannique,2016A000259,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943576,11.3.2.2,82.7,,,,1
1971,Colombie-Britannique,2016A000259,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943578,11.4.1.2,339350,,,,0
1971,Colombie-Britannique,2016A000259,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943580,11.4.2.2,15.5,,,,1
1971,Yukon,2016A000260,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943590,12.1.1.2,18390,,,,0
1971,Yukon,2016A000260,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943592,12.1.2.2,100,,,,1
1971,Yukon,2016A000260,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943594,12.2.1.2,450,,,,0
1971,Yukon,2016A000260,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943596,12.2.2.2,2.4,,,,1
1971,Yukon,2016A000260,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943598,12.3.1.2,15340,,,,0
1971,Yukon,2016A000260,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943600,12.3.2.2,83.4,,,,1
1971,Yukon,2016A000260,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943602,12.4.1.2,2600,,,,0
1971,Yukon,2016A000260,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943604,12.4.2.2,14.1,,,,1
1971,Territoires du Nord-Ouest incluant Nunavut,2016A000261,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943614,13.1.1.2,34805,,,t,0
1971,Territoires du Nord-Ouest incluant Nunavut,2016A000261,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943616,13.1.2.2,100,,,t,1
1971,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943618,13.2.1.2,1160,,,t,0
1971,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943620,13.2.2.2,3.3,,,t,1
1971,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943622,13.3.1.2,16305,,,t,0
1971,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943624,13.3.2.2,46.8,,,t,1
1971,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943626,13.4.1.2,17340,,,t,0
1971,Territoires du Nord-Ouest incluant Nunavut,2016A000261,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943628,13.4.2.2,49.8,,,t,1
1971,Canada hors Québec,,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943686,16.1.1.2,15540545,,,,0
1971,Canada hors Québec,,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943688,16.1.2.2,100,,,,1
1971,Canada hors Québec,,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943690,16.2.1.2,926295,,,,0
1971,Canada hors Québec,,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943692,16.2.2.2,6,,,,1
1971,Canada hors Québec,,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943694,16.3.1.2,12178610,,,,0
1971,Canada hors Québec,,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943696,16.3.2.2,78.4,,,,1
1971,Canada hors Québec,,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943698,16.4.1.2,2435640,,,,0
1971,Canada hors Québec,,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943700,16.4.2.2,15.7,,,,1
1981,Canada,2016A000011124,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943326,1.1.1.2,24083505,,,,0
1981,Canada,2016A000011124,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943328,1.1.2.2,100,,,,1
1981,Canada,2016A000011124,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943330,1.2.1.2,6177795,,,,0
1981,Canada,2016A000011124,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943332,1.2.2.2,25.7,,,,1
1981,Canada,2016A000011124,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943334,1.3.1.2,14784810,,,,0
1981,Canada,2016A000011124,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943336,1.3.2.2,61.4,,,,1
1981,Canada,2016A000011124,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943338,1.4.1.2,3120900,,,,0
1981,Canada,2016A000011124,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943340,1.4.2.2,13,,,,1
1981,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943350,2.1.1.2,563745,,,,0
1981,Terre-Neuve-et-Labrador,2016A000210,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943352,2.1.2.2,100,,,,1
1981,Terre-Neuve-et-Labrador,2016A000210,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943354,2.2.1.2,2580,,,,0
1981,Terre-Neuve-et-Labrador,2016A000210,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943356,2.2.2.2,0.5,,,,1
1981,Terre-Neuve-et-Labrador,2016A000210,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943358,2.3.1.2,557040,,,,0
1981,Terre-Neuve-et-Labrador,2016A000210,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943360,2.3.2.2,98.8,,,,1
1981,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943362,2.4.1.2,4125,,,,0
1981,Terre-Neuve-et-Labrador,2016A000210,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943364,2.4.2.2,0.7,,,,1
1981,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943374,3.1.1.2,121220,,,,0
1981,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943376,3.1.2.2,100,,,,1
1981,Île-du-Prince-Édouard,2016A000211,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943378,3.2.1.2,5835,,,,0
1981,Île-du-Prince-Édouard,2016A000211,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943380,3.2.2.2,4.8,,,,1
1981,Île-du-Prince-Édouard,2016A000211,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943382,3.3.1.2,114095,,,,0
1981,Île-du-Prince-Édouard,2016A000211,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943384,3.3.2.2,94.1,,,,1
1981,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943386,3.4.1.2,1295,,,,0
1981,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943388,3.4.2.2,1.1,,,,1
1981,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943398,4.1.1.2,839800,,,,0
