Geography,Year,Sex,Age,Prevalence Rate,Prevalent Cases,Population,Standard Error,Standard Score,Alberta Rate
Z5,2006,FEMALE,45to49,8.3141,1261.8917983,15177.777281,0.22411,-8.355,10.18646
Z5,2006,FEMALE,50to54,8.92,1104.2526225,12379.489116,0.25618,-5.615,10.35838
Z5,2006,FEMALE,55to59,9.9501,968.94560629,9738.0818795,0.30333,-2.64,10.75092
Z5,2006,FEMALE,60to64,10.769,752.2437655,6985.461981,0.37089,-1.565,11.34899
Z5,2006,FEMALE,65to69,10.658,549.38629574,5154.5987239,0.4298,-1.315,11.22341
Z5,2006,FEMALE,70to74,11.469,487.05008429,4246.8304745,0.48896,-0.494,11.71004
Z5,2006,FEMALE,75to79,10.926,349.22054012,3196.3454271,0.55179,-1.334,11.66188
Z5,2006,FEMALE,80to84,10.617,262.04340286,2468.0972521,0.62009,-2.235,12.00329
Z5,2006,FEMALE,85+,10.605,241.67982062,2278.8262664,0.64501,-0.651,11.0251
Z5,2006,FEMALE,ALL,9.9453,19378.596612,194851.92659,0.0678,-25.063,11.64449
Z5,2006,MALE,00to39,11.797,15224.337974,129057.93855,0.08979,-23.689,13.92355
Z5,2006,MALE,40to44,4.9526,842.28221066,17006.926872,0.16637,-10.082,6.62999
Z5,2006,MALE,45to49,5.1099,860.87626461,16847.270169,0.16965,-8.108,6.4854
Z5,2006,MALE,50to54,5.2639,762.79727487,14490.987815,0.18551,-6.383,6.44812
Z5,2006,MALE,55to59,5.2865,569.90504342,10780.384744,0.21551,-5.759,6.52765
Z5,2006,MALE,60to64,6.8226,526.35125201,7714.8326303,0.28706,-1.679,7.30445
Z5,2006,MALE,65to69,8.0716,468.24189339,5801.1093917,0.35764,-0.603,8.28715
Z5,2006,MALE,70to74,9.8804,447.57307618,4529.9037165,0.44336,0.488,9.6639
Z5,2006,MALE,75to79,10.963,353.75679568,3226.6978825,0.55002,0.348,10.77203
Z5,2006,MALE,80to84,12.191,238.1051015,1953.1418314,0.74032,0.508,11.81461
Z5,2006,MALE,85+,12.742,155.02326947,1216.5877365,0.956,1.031,11.75727
Z5,2006,MALE,ALL,9.6175,20449.250156,212625.78134,0.06394,-23.781,11.13799
Z5,2007,BOTH,00to39,10.933,27592.717854,252383.27356,0.06211,-34.754,13.09161
Z5,2007,BOTH,40to44,6.6749,2157.864458,32327.922581,0.13881,-12.595,8.42329
Z5,2007,BOTH,45to49,6.756,2240.4773555,33162.65377,0.13783,-12.522,8.48182
Z5,2007,BOTH,50to54,6.9951,1993.2805595,28495.295379,0.1511,-9.991,8.5047
Z5,2007,BOTH,55to59,7.3417,1555.2351962,21183.660317,0.1792,-7.716,8.72431
Z5,2007,BOTH,60to64,8.9493,1403.5763476,15683.659724,0.22794,-1.944,9.39234
Z5,2007,BOTH,65to69,9.2066,1043.8678467,11338.213986,0.27152,-2.748,9.95288
Z5,2007,BOTH,70to74,10.443,914.39650443,8756.4039508,0.32681,-0.812,10.70811
Z5,2007,BOTH,75to79,11.067,724.92572031,6550.4831677,0.38762,-1.316,11.57702
Z5,2007,BOTH,80to84,11.221,498.3430529,4441.0900564,0.47362,-1.472,11.91858
Z5,2007,BOTH,85+,11.839,433.86721303,3664.7479978,0.53367,0.642,11.4965
Z5,2007,BOTH,ALL,9.7033,40558.552109,417987.40449,0.04578,-36.833,11.38965
Z5,2007,FEMALE,00to39,10.132,12158.456128,120005.57137,0.0871,-24.657,12.27929
Z5,2007,FEMALE,40to44,8.5514,1334.230176,15602.517734,0.22388,-7.54,10.23947
Z5,2007,FEMALE,45to49,8.5598,1336.6714186,15615.609897,0.22388,-8.23,10.40244
Z5,2007,FEMALE,50to54,8.7869,1163.6425056,13242.948716,0.24601,-7.36,10.59764
Z5,2007,FEMALE,55to59,9.6148,953.89836442,9921.1625817,0.29596,-4.063,10.8174
Z5,2007,FEMALE,60to64,11.069,824.39877236,7447.991748,0.36354,-1.039,11.44645
Z5,2007,FEMALE,65to69,11.05,592.29325304,5359.9090045,0.42824,-1.193,11.56142
Z5,2007,FEMALE,70to74,11.608,493.25169681,4249.3699495,0.49138,-0.497,11.85168
Z5,2007,FEMALE,75to79,11.844,387.148925,3268.8595286,0.56516,-0.481,12.11521
Z5,2007,FEMALE,80to84,10.395,250.52615819,2409.980856,0.6217,-2.659,12.04844
Z5,2007,FEMALE,85+,10.923,263.04019296,2408.1992504,0.63563,-0.534,11.26221
Z5,2007,FEMALE,ALL,9.9019,19757.557591,199532.12063,0.06687,-26.44,11.66988
Z5,2007,MALE,00to39,11.659,15434.261726,132377.70219,0.08821,-24.796,13.84649
Z5,2007,MALE,40to44,4.9245,823.63428198,16725.404847,0.16731,-10.679,6.71117
Z5,2007,MALE,45to49,5.1508,903.80593683,17547.043873,0.16686,-8.967,6.64701
Z5,2007,MALE,50to54,5.4394,829.63805389,15252.346663,0.18364,-5.905,6.5238
Z5,2007,MALE,55to59,5.3393,601.33683176,11262.497735,0.21184,-6.415,6.69821
Z5,2007,MALE,60to64,7.0326,579.17757525,8235.6679762,0.28176,-1.107,7.34454
Z5,2007,MALE,65to69,7.5536,451.57459362,5978.3049814,0.34177,-2.109,8.27451
Z5,2007,MALE,70to74,9.3442,421.14480762,4507.0340013,0.43353,-0.241,9.44886
Z5,2007,MALE,75to79,10.293,337.77679531,3281.6236392,0.53044,-1.222,10.94113
Z5,2007,MALE,80to84,12.201,247.81689471,2031.1092004,0.72623,0.649,11.72996
Z5,2007,MALE,85+,13.595,170.82702007,1256.5487474,0.96687,1.667,11.98354
Z5,2007,MALE,ALL,9.5219,20800.994517,218455.28385,0.0628,-25.431,11.11888
Z5,2008,BOTH,00to39,10.839,27877.666298,257197.78008,0.0613,-35.658,13.02478
Z5,2008,BOTH,40to44,7.0278,2225.0331729,31660.515596,0.14366,-10.799,8.57909
Z5,2008,BOTH,45to49,6.7864,2302.6515594,33930.587393,0.13654,-13.451,8.62295
Z5,2008,BOTH,50to54,7.199,2152.6595125,29902.364526,0.14947,-9.721,8.65198
Z5,2008,BOTH,55to59,7.4395,1637.9270607,22016.773532,0.17685,-8.303,8.90776
Z5,2008,BOTH,60to64,8.7615,1444.2224901,16483.653549,0.22022,-3.108,9.44587
Z5,2008,BOTH,65to69,9.259,1087.9427763,11750.131029,0.2674,-2.848,10.02061
Z5,2008,BOTH,70to74,10.437,912.88337051,8746.8117405,0.32691,-1.545,10.94181
Z5,2008,BOTH,75to79,10.771,732.16448449,6797.6267885,0.37601,-1.987,11.51813
Z5,2008,BOTH,80to84,11.62,519.98209059,4474.9413784,0.47905,-0.966,12.08275
Z5,2008,BOTH,85+,11.724,440.2680342,3755.2522732,0.52498,0.04,11.7032
Z5,2008,BOTH,ALL,9.6864,41333.40085,426716.43789,0.04528,-38.075,11.41036
Z5,2008,FEMALE,00to39,10.033,12304.576031,122638.57966,0.08579,-24.995,12.17757
Z5,2008,FEMALE,40to44,8.7923,1331.0795765,15139.104991,0.23015,-6.875,10.37467
Z5,2008,FEMALE,45to49,8.712,1398.1589566,16048.681147,0.22261,-8.271,10.55328
Z5,2008,FEMALE,50to54,8.9798,1240.3987726,13813.230264,0.24325,-7.363,10.77072
Z5,2008,FEMALE,55to59,9.6637,991.94799416,10264.651393,0.29163,-4.434,10.95673
Z5,2008,FEMALE,60to64,10.9,849.74842119,7795.5632716,0.35297,-1.971,11.59628
Z5,2008,FEMALE,65to69,11.239,630.23994183,5607.5029731,0.42179,-1.452,11.85148
Z5,2008,FEMALE,70to74,11.644,493.32849246,4236.6182193,0.49279,-0.89,12.08285
Z5,2008,FEMALE,75to79,11.552,396.63129954,3433.4023822,0.54552,-1.109,12.15723
Z5,2008,FEMALE,80to84,10.868,262.54297828,2415.8374319,0.63321,-1.993,12.1297
Z5,2008,FEMALE,85+,10.878,266.64488654,2451.213293,0.62889,-1.222,11.64639
Z5,2008,FEMALE,ALL,9.8925,20165.297351,203844.38503,0.06613,-27.201,11.69125
Z5,2008,MALE,00to39,11.573,15573.090267,134559.20042,0.08721,-25.692,13.81401
Z5,2008,MALE,40to44,5.4109,893.95359642,16521.410605,0.17601,-8.499,6.9067
Z5,2008,MALE,45to49,5.0581,904.49260287,17881.906245,0.16388,-10.565,6.78946
Z5,2008,MALE,50to54,5.67,912.26073986,16089.134262,0.18233,-5.45,6.66382
Z5,2008,MALE,55to59,5.4967,645.97906653,11752.12214,0.21024,-6.857,6.93836
Z5,2008,MALE,60to64,6.8424,594.47406893,8688.0902773,0.27086,-1.717,7.30752
Z5,2008,MALE,65to69,7.4513,457.70283447,6142.6280561,0.33506,-1.978,8.114
Z5,2008,MALE,70to74,9.3024,419.55487805,4510.1935212,0.43251,-0.876,9.68141
Z5,2008,MALE,75to79,9.9736,335.53318494,3364.2244064,0.51662,-1.528,10.76305
Z5,2008,MALE,80to84,12.502,257.4391123,2059.1039465,0.72888,0.667,12.01619
Z5,2008,MALE,85+,13.314,173.62314766,1304.0389802,0.94078,1.588,11.82067
Z5,2008,MALE,ALL,9.4979,21168.103499,222872.05286,0.0621,-26.431,11.1393
Z5,2009,BOTH,00to39,10.679,27845.503339,260742.1719,0.06048,-37.092,12.92281
Z5,2009,BOTH,40to44,7.2193,2223.0326497,30792.994859,0.14749,-10.053,8.70193
Z5,2009,BOTH,45to49,6.9826,2416.1590417,34602.595402,0.137,-12.971,8.75968
Z5,2009,BOTH,50to54,7.1407,2223.4509383,31137.699381,0.14593,-11.204,8.77573
Z5,2009,BOTH,55to59,7.66,1785.1834905,23305.296322,0.17421,-8.081,9.06787
Z5,2009,BOTH,60to64,8.389,1448.5866142,17267.784095,0.21096,-4.943,9.43166
Z5,2009,BOTH,65to69,9.5835,1175.6493012,12267.482539,0.26577,-2.49,10.24528
Z5,2009,BOTH,70to74,10.246,907.03399913,8852.9580006,0.32229,-2.191,10.95171
Z5,2009,BOTH,75to79,11.097,771.26545502,6950.3716726,0.37675,-1.405,11.62608
Z5,2009,BOTH,80to84,11.045,500.88162659,4534.7478035,0.46548,-2.159,12.0504
Z5,2009,BOTH,85+,11.647,454.46931222,3901.9790658,0.51354,-0.355,11.8296
Z5,2009,BOTH,ALL,9.6122,41751.215767,434356.08104,0.04472,-39.972,11.39993
Z5,2009,FEMALE,00to39,9.8362,12253.544729,124575.45508,0.08438,-26.044,12.03371
Z5,2009,FEMALE,40to44,9.0997,1336.0187676,14681.988432,0.23736,-6.134,10.55564
Z5,2009,FEMALE,45to49,9.1072,1476.7177016,16214.917927,0.22594,-7.192,10.73218
Z5,2009,FEMALE,50to54,9.1675,1320.2744362,14401.755356,0.24046,-7.418,10.95116
Z5,2009,FEMALE,55to59,9.8826,1062.9163913,10755.48133,0.28776,-4.292,11.11763
Z5,2009,FEMALE,60to64,10.609,870.90176121,8208.9493581,0.33989,-2.952,11.61264
Z5,2009,FEMALE,65to69,11.545,683.08391494,5916.88181,0.41544,-1.597,12.2081
Z5,2009,FEMALE,70to74,11.414,491.92541155,4309.7642403,0.48437,-1.477,12.12965
Z5,2009,FEMALE,75to79,11.876,412.11877178,3470.1445479,0.54917,-0.882,12.36047
Z5,2009,FEMALE,80to84,10.679,261.97887431,2453.2944367,0.62354,-2.533,12.2579
Z5,2009,FEMALE,85+,11.127,283.77706331,2550.2527183,0.62272,-0.976,11.73525
Z5,2009,FEMALE,ALL,9.8551,20453.257823,207538.88523,0.06543,-27.989,11.68638
Z5,2009,MALE,00to39,11.451,15591.95861,136166.71682,0.08629,-26.695,13.75421
Z5,2009,MALE,40to44,5.5056,887.01388214,16111.006427,0.1797,-8.216,6.98201
Z5,2009,MALE,45to49,5.1091,939.44134015,18387.677476,0.16238,-11.03,6.9001
Z5,2009,MALE,50to54,5.3966,903.17650206,16735.944025,0.17466,-7.722,6.74531
Z5,2009,MALE,55to59,5.7552,722.26709914,12549.814992,0.20789,-6.527,7.11203
Z5,2009,MALE,60to64,6.377,577.68485297,9058.834737,0.25672,-3.453,7.26358
Z5,2009,MALE,65to69,7.7562,492.56538623,6350.6007289,0.33565,-1.347,8.20823
Z5,2009,MALE,70to74,9.1369,415.10858759,4543.1937603,0.42748,-1.182,9.64229
Z5,2009,MALE,75to79,10.32,359.14668323,3480.2271247,0.51568,-0.861,10.76359
Z5,2009,MALE,80to84,11.478,238.90275228,2081.4533669,0.69867,-0.408,11.76255
Z5,2009,MALE,85+,12.628,170.69224891,1351.7263475,0.90345,0.669,12.02366
Z5,2009,MALE,ALL,9.3899,21297.957945,226817.19581,0.06125,-28.304,11.12344
Z5,2010,BOTH,00to39,10.712,28152.665912,262805.68624,0.06033,-38.119,13.01201
Z5,2010,BOTH,40to44,7.6394,2305.6727461,30181.467304,0.1529,-8.579,8.95112
Z5,2010,BOTH,45to49,7.2271,2511.0962549,34745.594117,0.13891,-12.616,8.97962
Z5,2010,BOTH,50to54,7.0939,2285.3282661,32215.246417,0.14303,-13.468,9.02025
Z5,2010,BOTH,55to59,7.7819,1927.8580042,24773.681865,0.1702,-8.459,9.22153
Z5,2010,BOTH,60to64,8.3858,1521.1897236,18140.04508,0.20579,-6.135,9.64835
Z5,2010,BOTH,65to69,9.9004,1245.9129764,12584.466929,0.26624,-2.22,10.49136
Z5,2010,BOTH,70to74,9.8346,897.2480039,9123.417051,0.31176,-3.803,11.02026
Z5,2010,BOTH,75to79,11.319,799.82221933,7066.1528267,0.3769,-1.05,11.71473
Z5,2010,BOTH,80to84,10.544,494.41721134,4689.2689617,0.44848,-3.524,12.1239
Z5,2010,BOTH,85+,11.251,447.87348118,3980.7661993,0.50083,-1.269,11.88658
Z5,2010,BOTH,ALL,9.6726,42589.084799,440305.79299,0.04455,-41.678,11.5292
Z5,2010,FEMALE,00to39,9.8738,12433.369572,125923.4569,0.08406,-25.936,12.05405
Z5,2010,FEMALE,40to44,9.6299,1381.4000981,14344.961674,0.2463,-4.873,10.8301
Z5,2010,FEMALE,45to49,9.3767,1530.7386601,16324.851449,0.22815,-7.268,11.035
Z5,2010,FEMALE,50to54,9.2507,1377.0630292,14886.037295,0.23748,-8.376,11.23976
Z5,2010,FEMALE,55to59,9.8457,1114.5305458,11319.943912,0.28002,-5.542,11.39766
Z5,2010,FEMALE,60to64,10.681,917.56692421,8591.028449,0.33323,-3.564,11.86822
Z5,2010,FEMALE,65to69,11.812,719.55221662,6091.9004871,0.41351,-1.778,12.54688
Z5,2010,FEMALE,70to74,11.283,500.43091042,4435.459647,0.47505,-2.164,12.3106
Z5,2010,FEMALE,75to79,12.28,436.4021727,3553.7809362,0.55056,-0.473,12.5406
Z5,2010,FEMALE,80to84,10.708,266.37154892,2487.6780433,0.61995,-2.765,12.42154
Z5,2010,FEMALE,85+,10.931,281.1272395,2571.9066443,0.61526,-1.446,11.82012
Z5,2010,FEMALE,ALL,9.9551,20958.552917,210531.00543,0.06525,-28.537,11.8172
Z5,2010,MALE,00to39,11.484,15719.29634,136882.22934,0.08617,-28.217,13.9154
Z5,2010,MALE,40to44,5.8363,924.27264796,15836.50563,0.18629,-7.306,7.19734
Z5,2010,MALE,45to49,5.322,980.35759475,18420.742667,0.16539,-10.448,7.04996
Z5,2010,MALE,50to54,5.2412,908.2652369,17329.209122,0.16929,-10.077,6.94724
Z5,2010,MALE,55to59,6.0454,813.32745843,13453.737953,0.20547,-5.455,7.16627
Z5,2010,MALE,60to64,6.3213,603.62279937,9549.0166313,0.24903,-4.537,7.4511
Z5,2010,MALE,65to69,8.1071,526.36075978,6492.5664417,0.33874,-0.724,8.35239
Z5,2010,MALE,70to74,8.4646,396.81709349,4687.957404,0.40654,-2.767,9.58941
Z5,2010,MALE,75to79,10.347,363.42004663,3512.3718905,0.51391,-0.775,10.74495
Z5,2010,MALE,80to84,10.358,228.04566242,2201.5909184,0.64943,-2.094,11.71799
Z5,2010,MALE,85+,11.836,166.74624168,1408.859555,0.86061,-0.217,12.02219
Z5,2010,MALE,ALL,9.4138,21630.531882,229774.78756,0.06092,-30.141,11.25002
Z5,2011,BOTH,00to39,10.72,28500.045154,265868.70856,0.06,-39.517,13.09054
Z5,2011,BOTH,40to44,8.0181,2424.6818094,30239.933204,0.15617,-8.089,9.28144
Z5,2011,BOTH,45to49,7.4683,2547.1922099,34106.576443,0.14234,-12.177,9.20165
Z5,2011,BOTH,50to54,7.2707,2417.9227696,33255.756402,0.14238,-14.048,9.27089
Z5,2011,BOTH,55to59,7.9064,2088.5259993,26415.536313,0.16603,-9.159,9.42705
Z5,2011,BOTH,60to64,8.4336,1600.7972351,18981.271347,0.2017,-7.064,9.85835
Z5,2011,BOTH,65to69,9.8167,1279.7933922,13036.964922,0.26059,-3.18,10.6452
Z5,2011,BOTH,70to74,10.266,977.08385822,9517.8290532,0.3111,-2.559,11.06182
Z5,2011,BOTH,75to79,11.072,797.37593386,7202.0212611,0.36974,-2.099,11.84747
Z5,2011,BOTH,80to84,10.719,515.47330533,4809.0752027,0.44609,-3.108,12.10537
Z5,2011,BOTH,85+,11.323,472.15049331,4169.8224822,0.49071,-1.445,12.0321
Z5,2011,BOTH,ALL,9.7455,43621.04216,447603.49519,0.04433,-43.19,11.66002
Z5,2011,FEMALE,00to39,9.8436,12578.080186,127779.31674,0.08334,-26.819,12.07862
Z5,2011,FEMALE,40to44,10.025,1441.8726948,14382.571656,0.25043,-4.392,11.12496
Z5,2011,FEMALE,45to49,9.7353,1556.174581,15984.927131,0.23446,-7.063,11.39122
Z5,2011,FEMALE,50to54,9.3644,1444.6355732,15426.947488,0.23456,-8.821,11.43335
Z5,2011,FEMALE,55to59,10.242,1226.1702256,11971.692901,0.27711,-5.28,11.70549
Z5,2011,FEMALE,60to64,10.857,976.64855838,8995.9645731,0.32799,-4.052,12.18553
Z5,2011,FEMALE,65to69,12.058,761.49239501,6315.2255613,0.40977,-1.649,12.73373
Z5,2011,FEMALE,70to74,11.832,546.16952199,4615.9308767,0.4754,-1.407,12.50137
Z5,2011,FEMALE,75to79,12.053,438.09147753,3634.8411148,0.54002,-1.454,12.83783
Z5,2011,FEMALE,80to84,11.226,286.90470034,2555.6117468,0.62448,-2.258,12.63628
Z5,2011,FEMALE,85+,10.829,288.77060201,2666.5236919,0.60179,-1.923,11.98666
Z5,2011,FEMALE,ALL,10.052,21545.010516,214329.55348,0.06495,-29.281,11.95414
Z5,2011,MALE,00to39,11.53,15921.964968,138089.39183,0.08595,-29.341,14.052
Z5,2011,MALE,40to44,6.1978,982.80911461,15857.361548,0.19147,-7.065,7.55055
Z5,2011,MALE,45to49,5.4687,991.01762894,18121.649312,0.1689,-9.986,7.15528
Z5,2011,MALE,50to54,5.4591,973.28719638,17828.808913,0.17014,-10.527,7.2502
Z5,2011,MALE,55to59,5.9704,862.3557737,14443.843412,0.19715,-6.661,7.28366
Z5,2011,MALE,60to64,6.2507,624.14867676,9985.3067738,0.24225,-5.423,7.56429
Z5,2011,MALE,65to69,7.7108,518.3009972,6721.7393612,0.32538,-2.359,8.47852
Z5,2011,MALE,70to74,8.7908,430.91433623,4901.8981765,0.40444,-1.671,9.46661
Z5,2011,MALE,75to79,10.072,359.28445633,3567.1801463,0.5039,-1.217,10.68502
Z5,2011,MALE,80to84,10.143,228.56860499,2253.4634559,0.63597,-1.967,11.39385
Z5,2011,MALE,85+,12.198,183.3798913,1503.2987903,0.84408,0.088,12.12382
Z5,2011,MALE,ALL,9.4636,22076.031645,233273.94172,0.0606,-31.52,11.3738
Z5,2012,BOTH,00to39,10.564,28699.930742,271670.78374,0.05897,-40.891,12.97567
Z5,2012,BOTH,40to44,8.1673,2534.4672947,31032.047321,0.15546,-8.427,9.47741
Z5,2012,BOTH,45to49,7.5682,2513.2615894,33208.223198,0.14514,-12.536,9.38771
Z5,2012,BOTH,50to54,7.5047,2550.5555703,33986.109328,0.14291,-14.155,9.5276
Z5,2012,BOTH,55to59,7.9523,2210.7324045,27799.99275,0.16227,-10.328,9.62811
Z5,2012,BOTH,60to64,8.4584,1657.1264095,19591.542461,0.1988,-7.909,10.03068
Z5,2012,BOTH,65to69,9.9988,1390.4478741,13906.158565,0.25439,-2.887,10.73333
Z5,2012,BOTH,70to74,10.339,1014.4379342,9812.1787352,0.30736,-3.053,11.27694
Z5,2012,BOTH,75to79,11.3,822.36089118,7277.4152242,0.37112,-1.509,11.86017
Z5,2012,BOTH,80to84,10.739,525.68731132,4895.2070765,0.44251,-3.825,12.43143
Z5,2012,BOTH,85+,10.966,475.51201659,4336.1305479,0.47452,-2.507,12.15569
Z5,2012,BOTH,ALL,9.7034,44394.520038,457515.78894,0.04376,-45.221,11.68234
Z5,2012,FEMALE,00to39,9.6873,12649.275434,130576.17878,0.08185,-27.403,11.93033
Z5,2012,FEMALE,40to44,10.181,1489.5790901,14630.267984,0.25001,-4.761,11.37174
Z5,2012,FEMALE,45to49,9.8264,1542.1536921,15694.007954,0.23761,-7.438,11.59384
Z5,2012,FEMALE,50to54,9.7627,1529.8883435,15670.773837,0.2371,-8.44,11.76389
Z5,2012,FEMALE,55to59,10.318,1312.312253,12718.879788,0.26973,-6.055,11.95093
Z5,2012,FEMALE,60to64,10.795,994.42002729,9211.9977834,0.32332,-4.679,12.30779
Z5,2012,FEMALE,65to69,12.175,820.96576556,6743.3206811,0.3982,-1.722,12.86017
Z5,2012,FEMALE,70to74,12.048,577.31145377,4791.5838522,0.47027,-1.803,12.8964
Z5,2012,FEMALE,75to79,12.425,457.05313085,3678.3752895,0.5439,-1.064,13.00402
Z5,2012,FEMALE,80to84,11.659,301.51762266,2586.1277243,0.63108,-2.097,12.98221
Z5,2012,FEMALE,85+,10.088,276.33797377,2739.3830773,0.57541,-3.482,12.09104
Z5,2012,FEMALE,ALL,10.021,21950.814786,219040.89675,0.06416,-30.527,11.97999
Z5,2012,MALE,00to39,11.376,16050.655308,141094.60495,0.08453,-30.678,13.96903
Z5,2012,MALE,40to44,6.3706,1044.8882046,16401.779337,0.1907,-6.972,7.7002
Z5,2012,MALE,45to49,5.5447,971.10789729,17514.215244,0.17292,-10.261,7.31901
Z5,2012,MALE,50to54,5.5727,1020.6672268,18315.335491,0.1695,-10.91,7.4221
Z5,2012,MALE,55to59,5.9573,898.42015143,15081.112962,0.19274,-7.68,7.4374
Z5,2012,MALE,60to64,6.3847,662.70638223,10379.544678,0.23997,-5.87,7.79334
Z5,2012,MALE,65to69,7.9505,569.48210856,7162.8378838,0.31964,-1.849,8.54163
Z5,2012,MALE,70to74,8.7067,437.12648044,5020.594883,0.39789,-1.99,9.49867
Z5,2012,MALE,75to79,10.15,365.30776033,3599.0399347,0.50339,-0.734,10.51976
Z5,2012,MALE,80to84,9.7082,224.16968866,2309.0793522,0.61613,-3.24,11.70439
Z5,2012,MALE,85+,12.474,199.17404282,1596.7474706,0.82689,0.232,12.28194
Z5,2012,MALE,ALL,9.4113,22443.705252,238474.89219,0.05979,-33.136,11.39263
Z5,2013,BOTH,00to39,10.375,28920.255245,278757.12919,0.05776,-42.023,12.80178
Z5,2013,BOTH,40to44,8.4792,2669.4717365,31482.553239,0.157,-7.776,9.70005
Z5,2013,BOTH,45to49,7.8466,2549.6744832,32494.031932,0.14917,-11.818,9.6096
Z5,2013,BOTH,50to54,7.7599,2675.2686419,34475.607682,0.14409,-13.893,9.76175
Z5,2013,BOTH,55to59,7.9589,2320.660089,29158.013916,0.1585,-11.714,9.81568
Z5,2013,BOTH,60to64,8.514,1741.7765574,20457.891096,0.19512,-8.653,10.20247
Z5,2013,BOTH,65to69,9.8249,1443.0747121,14687.989071,0.2456,-3.548,10.69629
Z5,2013,BOTH,70to74,10.155,1031.5144894,10157.386406,0.29971,-3.915,11.32863
Z5,2013,BOTH,75to79,11.333,832.32790221,7344.5286761,0.36988,-1.94,12.05027
Z5,2013,BOTH,80to84,10.895,555.29002366,5096.7779585,0.43643,-3.335,12.35042
Z5,2013,BOTH,85+,11.065,488.40813368,4413.8268146,0.47218,-2.683,12.33225
Z5,2013,BOTH,ALL,9.6532,45227.722013,468525.73599,0.04314,-46.624,11.66477
Z5,2013,FEMALE,00to39,9.5259,12731.744819,133653.29203,0.0803,-27.91,11.76715
Z5,2013,FEMALE,40to44,10.798,1592.9159424,14752.494341,0.25552,-3.424,11.67254
Z5,2013,FEMALE,45to49,10.153,1556.8058685,15334.130888,0.2439,-6.57,11.75494
Z5,2013,FEMALE,50to54,10.159,1631.0388664,16055.234013,0.23843,-7.89,12.04007
Z5,2013,FEMALE,55to59,10.097,1343.8142713,13308.76613,0.26117,-7.948,12.17293
Z5,2013,FEMALE,60to64,11.039,1052.7687047,9536.3923734,0.32091,-4.362,12.43922
Z5,2013,FEMALE,65to69,11.991,848.30423107,7074.2297685,0.38624,-2.372,12.90762
Z5,2013,FEMALE,70to74,12.038,601.55564993,4997.2788999,0.46031,-2.443,13.16206
Z5,2013,FEMALE,75to79,12.603,464.83202077,3688.1599568,0.54649,-1.108,13.20911
Z5,2013,FEMALE,80to84,11.745,319.4201718,2719.7260696,0.61734,-2.069,13.02199
Z5,2013,FEMALE,85+,10.638,293.83590647,2762.0251659,0.58668,-2.896,12.33732
Z5,2013,FEMALE,ALL,10.022,22437.036453,223881.72964,0.06346,-30.931,11.98483
Z5,2013,MALE,00to39,11.157,16188.510425,145103.83716,0.08265,-31.767,13.78199
Z5,2013,MALE,40to44,6.4349,1076.5557941,16730.058898,0.1897,-7.484,7.85468
Z5,2013,MALE,45to49,5.786,992.86861471,17159.901044,0.17823,-10.166,7.59787
Z5,2013,MALE,50to54,5.6689,1044.2297755,18420.373669,0.17038,-11.327,7.59883
Z5,2013,MALE,55to59,6.1634,976.84581772,15849.247786,0.19103,-7.477,7.59174
Z5,2013,MALE,60to64,6.3087,689.0078527,10921.498723,0.23264,-7.309,8.00909
Z5,2013,MALE,65to69,7.8118,594.77048099,7613.7593024,0.30755,-1.995,8.42526
Z5,2013,MALE,70to74,8.3324,429.95883945,5160.1075056,0.38474,-2.612,9.33718
Z5,2013,MALE,75to79,10.051,367.49588144,3656.3687193,0.49725,-1.304,10.69912
Z5,2013,MALE,80to84,9.9228,235.86985186,2377.0518889,0.6132,-2.529,11.47338
Z5,2013,MALE,85+,11.779,194.57222722,1651.8016487,0.79317,-0.685,12.32265
Z5,2013,MALE,ALL,9.3159,22790.685561,244644.00635,0.05876,-34.682,11.35391
Z5,2014,BOTH,00to39,10.28,29155.483156,283615.72739,0.05703,-41.523,12.64781
Z5,2014,BOTH,40to44,8.5358,2752.7779044,32249.883691,0.15559,-9.047,9.94334
Z5,2014,BOTH,45to49,8.0971,2565.9552248,31689.819249,0.15324,-11.145,9.8049
Z5,2014,BOTH,50to54,8.1326,2820.0158774,34675.608389,0.14679,-12.864,10.02087
Z5,2014,BOTH,55to59,8.0959,2438.8882155,30125.047026,0.15716,-12.405,10.04538
Z5,2014,BOTH,60to64,8.6653,1868.9656404,21568.37375,0.19156,-9.106,10.40959
Z5,2014,BOTH,65to69,9.6352,1473.4502712,15292.326776,0.23861,-4.802,10.78093
Z5,2014,BOTH,70to74,10.676,1135.9252216,10640.416526,0.29937,-2.778,11.50709
Z5,2014,BOTH,75to79,10.944,804.47483204,7350.9799497,0.36412,-2.975,12.02715
Z5,2014,BOTH,80to84,11.174,586.78425162,5251.2701518,0.43475,-3.064,12.50607
Z5,2014,BOTH,85+,11.071,508.13265048,4589.6813559,0.46316,-2.664,12.30507
Z5,2014,BOTH,ALL,9.6658,46110.853245,477049.13426,0.04278,-46.8,11.66808
Z5,2014,FEMALE,00to39,9.4266,12813.723918,135931.26163,0.07925,-27.601,11.61407
Z5,2014,FEMALE,40to44,10.766,1633.5619936,15172.706556,0.25163,-4.664,11.94008
Z5,2014,FEMALE,45to49,10.511,1575.1689551,14985.613845,0.25054,-5.825,11.97047
Z5,2014,FEMALE,50to54,10.505,1700.4561716,16187.727512,0.24099,-7.427,12.29454
